"","sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf","class"
"11","Track80.wav",0,1,1.71399460885723,2.42117393431323,1.1990225051148,0.491361673107524,1.75039781768584,1.25903614457831,0.28440413202318,0.213303099017385,0.391055681531872,0.177752582514487,11.9633114475314,228.081140851548,0.782340907932824,0.85579566471878,0.669523957341065,0.0666871623177022,0.433877973414179,0.04306640625,1.59345703125,1.550390625,6.22222222222222,0.04306640625,0.04306640625,0,0.302482160433071,"Banana"
"12","Track81.wav",0,1,1.73058872075924,2.32288985830806,1.23189626136746,0.520545638262041,1.76355675311553,1.24301111485349,0.172051780419127,0.071193840173432,0.26697690065037,0.195783060476938,11.3181737534008,188.49017039495,0.773746366328372,0.858989510894109,0.664640012768502,0.0541029013412084,0.52978515625,0.04306640625,1.59345703125,1.550390625,8.55555555555555,1.24892578125,0.04306640625,-1.205859375,0.302482160433071,"Banana"
"13","Track82.wav",0,1,1.70349010842607,2.54493240723741,1.09068261086198,0.42887394120578,1.62506228201295,1.19618834080717,0.320438028870085,0.219559390151725,0.433184742731781,0.213625352580056,9.53658185497564,134.330335621779,0.784803613270345,0.856044696548177,0.671826970971925,0.0744245074213576,0.420223721590909,0.04306640625,1.59345703125,1.550390625,7.38888888888889,0.12919921875,0.04306640625,-0.0861328125,0.302482160433071,"Banana"
"14","Track83.wav",0,1,1.75871490006383,2.3200006989521,1.25142736307888,0.517551279340241,1.87714104461831,1.35958976527807,0.365157332339328,0.259143913273072,0.465281117013015,0.206137203739943,8.91001395853786,119.337638263866,0.790853748071524,0.856151713442084,0.67709079149353,0.0619027072069116,0.504130284926471,0.12919921875,1.50732421875,1.378125,12.3125,0.55986328125,0.30146484375,-0.2583984375,0.302482160433071,"Banana"
"15","Track84.wav",0,1,1.64850960282477,2.17037977296686,1.20353717026379,0.441846522781774,1.74320543565148,1.3013589128697,0.218609123303001,0.106350384309568,0.319051152928704,0.212700768619136,8.89297549927857,112.608364533828,0.783561912692276,0.856237845880281,0.670915364237467,0.0551840153912799,0.720383522727273,0.04306640625,1.76572265625,1.72265625,8.9,0.55986328125,0.04306640625,-0.516796875,0.302482160433071,"Banana"
"16","Track85.wav",0,1,1.73370907430247,2.41564346398288,1.14295266113934,0.466301150040118,1.78871355977534,1.32241240973522,0.171449669722962,0.0591205757665385,0.266042590949423,0.206922015182885,13.9477976909499,293.760984876816,0.776125401238917,0.855809197006895,0.664215256410931,0.0693510168813365,0.479378522028689,0.04306640625,1.50732421875,1.4642578125,8.17647058823529,0.64599609375,0.04306640625,-0.6029296875,0.302482160433071,"Banana"
"17","Track86.wav",0,1,1.71079158559014,2.32307157441377,1.20028715003589,0.518545106484805,1.72409667384542,1.20555156736061,0.344323625283447,0.225591340702948,0.439309452947846,0.213718112244898,8.75751081165322,114.224676302865,0.784752086263196,0.855891137902774,0.671662356083382,0.0529966546584673,0.534530101102941,0.04306640625,1.50732421875,1.4642578125,6.58823529411765,0.04306640625,0.04306640625,0,0.302482160433071,"Banana"
"18","Track87.wav",0,1,1.84718612616412,2.46856153183386,1.27869255345294,0.598795772917179,1.82612435487835,1.22732858196117,0.343307392290249,0.242682811791383,0.438012879818594,0.195330068027211,8.10093714116867,99.7406433752317,0.788864411294655,0.855754179718004,0.675074017196184,0.0658092033447829,0.618168569711538,0.04306640625,1.59345703125,1.550390625,12.9444444444444,0.30146484375,0.04306640625,-0.2583984375,0.302482160433071,"Banana"
"19","Track88.wav",0,1,1.82287315103538,2.4977608111346,1.2047213622291,0.521478328173375,1.93053405572755,1.40905572755418,0.114459561602419,0.0783144368858655,0.186749811035525,0.10843537414966,9.27956557836688,134.882236004618,0.785418840443464,0.85925706971644,0.674876691339535,0.0576235826461387,0.391603833575581,0.04306640625,1.50732421875,1.4642578125,1.82352941176471,0.30146484375,0.04306640625,-0.2583984375,0.302482160433071,"Banana"
"20","Track89.wav",0,1,1.9055505046861,2.40452322988465,1.35039601056028,0.625990026400704,2.26034027574069,1.63435024933998,0.154971655328798,0.0715253793825222,0.220536586429444,0.149011207046921,9.8165223431969,172.586586529554,0.79551820907067,0.855908712743906,0.680890966290014,0.0646536366439268,0.77998046875,0.04306640625,1.67958984375,1.6365234375,11.5263157894737,0.12919921875,0.04306640625,-0.0861328125,0.302482160433071,"Banana"
"21","Track90.wav",0,1,1.88984671683811,2.4472859424054,1.2633283507723,0.583707025411061,2.199177877429,1.61547085201794,0.160219014435042,0.0652744132883506,0.225493427723393,0.160219014435042,9.18580133488655,137.656445830911,0.799683740347722,0.855212559029314,0.683899577996909,0.0825098811211518,0.609976917613636,0.12919921875,4.09130859375,3.962109375,2.93478260869565,4.09130859375,0.90439453125,-3.1869140625,0.302482160433071,"Banana"
"22","Track106.wav",0,1,1.85391480235611,2.44708581989275,1.29404410093203,0.640145487610821,1.70413730393271,1.06399181632189,0.254778701604098,0.183677668598304,0.308104476358445,0.124426807760141,6.12922261225865,47.078863127799,0.789236917437734,0.854925447067621,0.674738724482726,0.0875642079803227,1.26458629261364,0.04306640625,5.64169921875,5.5986328125,3.43076923076923,5.64169921875,0.04306640625,-5.5986328125,0.648369832677165,"Chair"
"23","Track107.wav",0,1,1.59190012458159,2.14710206969849,1.22670708359923,0.628270580727505,1.5899808551372,0.9617102744097,0.178089569160998,0.106853741496599,0.243389077853364,0.136535336356765,6.99619234380531,64.8897948134023,0.757191001510217,0.85722996045781,0.649086812283613,0.0514660263537716,1.11455859375,0.21533203125,4.86650390625,4.651171875,3.88888888888889,3.40224609375,0.30146484375,-3.10078125,0.648369832677165,"Chair"
"24","Track108.wav",0,1,1.41979540396952,1.86639283583529,1.19140140553948,0.613890037205457,1.45059942124845,0.836709384042993,0.0964135060416861,0.048206753020843,0.150646103190134,0.102439350169291,7.28232526291419,68.8375826482756,0.73238808525863,0.860969196646844,0.630563581398842,0.0379331432152041,0.699538112331081,0.04306640625,1.76572265625,1.72265625,3.95,0.30146484375,0.04306640625,-0.2583984375,0.648369832677165,"Chair"
"25","Track109.wav",0,1,1.33296901637971,1.5990919340618,1.18928932300438,0.594644661502189,1.44122600202088,0.846581340518693,0.136454860332411,0.0771266601878847,0.195783060476938,0.118656400289053,7.46461176722959,71.8093647376483,0.734435752351569,0.857180483263915,0.629543993127014,0.0348662585892588,0.845750914228723,0.04306640625,4.43583984375,4.3927734375,2.52941176470588,4.43583984375,0.04306640625,-4.3927734375,0.648369832677165,"Chair"
"26","Track110.wav",0,1,1.50110901970143,2.27677514274601,1.08962264150943,0.466981132075472,1.42318059299191,0.956199460916442,0.0245351473922902,0.0122675736961451,0.0552040816326531,0.0429365079365079,12.0265865608302,226.839571740215,0.732916612302812,0.870951809098049,0.638335049403148,0.0803897363703908,0.53294677734375,0.04306640625,1.33505859375,1.2919921875,3.93333333333333,0.64599609375,0.04306640625,-0.6029296875,0.648369832677165,"Chair"
"27","Track111.wav",0,1,1.28398273613439,1.70354537237019,1.16042197162605,0.574208803201164,1.41851582393598,0.844307020734813,0.0654613432674657,0.0297551560306662,0.101167530504265,0.071412374473599,7.64918805062277,75.0156447913114,0.72276684976474,0.854778330232549,0.617805440989345,0.0339544736283114,0.738754507211538,0.04306640625,1.42119140625,1.378125,4.5,0.55986328125,0.04306640625,-0.516796875,0.648369832677165,"Chair"
"28","Track112.wav",0,1,1.27746423450028,1.59267345840715,1.17710005350455,0.573836276083467,1.41546281433922,0.841626538255752,0.0667634434726272,0.0303470197602851,0.103179867184969,0.0728328474246842,6.65037927670386,55.2244237487264,0.714791180230527,0.867300584161196,0.619938808167207,0.0285366312008032,0.716748046875,0.04306640625,1.67958984375,1.6365234375,3.94736842105263,0.55986328125,0.30146484375,-0.2583984375,0.648369832677165,"Chair"
"29","Track113.wav",0,1,1.27487768538097,1.49672850128954,1.142683912692,0.575788197251415,1.40723524656427,0.831447049312854,0.149962207105064,0.0899773242630385,0.203948601662887,0.113971277399849,7.27517100328665,73.2974816361997,0.732963463463058,0.861905662723567,0.631745359728288,0.0243180067628918,1.04794921875,0.04306640625,5.21103515625,5.16796875,2.7,4.34970703125,0.04306640625,-4.306640625,0.561897914616142,"Chair"
"30","Track114.wav",0,1,1.50132987730248,1.82943340050236,1.18887895050686,0.58706022659511,1.66279069767442,1.07573047107931,0.171715650661559,0.118424586663144,0.230927943993131,0.112503357329987,5.91877184121405,48.0354520784195,0.77387594031049,0.855747534588778,0.662242427998275,0.0411215721203797,0.952042470079787,0.04306640625,3.31611328125,3.273046875,2.23684210526316,3.14384765625,0.64599609375,-2.4978515625,0.561897914616142,"Chair"
"31","Track115.wav",0,1,1.61340404846204,1.96766658098981,1.26246472248354,0.619159611163374,1.76607086861085,1.14691125744748,0.161411739953713,0.107607826635809,0.215215653271618,0.107607826635809,6.7578330694934,69.1041882291745,0.780723258481556,0.85639895375995,0.668610581739664,0.0549545538103933,1.13587646484375,0.04306640625,5.46943359375,5.4263671875,2.49206349206349,4.09130859375,0.04306640625,-4.0482421875,0.648369832677165,"Chair"
"32","Track116.wav",0,1,1.60732743824394,1.90235814231686,1.22182526794414,0.573400454693082,1.82737901916207,1.25397856446898,0.172730978916389,0.119124813045786,0.238249626091571,0.119124813045786,7.1614593626351,75.5569152878081,0.783873374765569,0.857081672481554,0.671843503057833,0.0512043257314391,1.00910500919118,0.04306640625,5.03876953125,4.995703125,2.60344827586207,4.26357421875,0.04306640625,-4.2205078125,0.648369832677165,"Chair"
"33","Track117.wav",0,1,1.93105693919617,2.27113608766926,1.30567964262923,0.579132099553287,2.23404594767071,1.65491384811742,0.225580120937264,0.172153250188964,0.296815948601663,0.124662698412698,8.23056769716727,99.0224763059689,0.806474182661937,0.857042550848176,0.691182690701785,0.0627519049550313,1.16279296875,0.04306640625,4.69423828125,4.651171875,3.11111111111111,4.34970703125,0.04306640625,-4.306640625,0.561897914616142,"Chair"
"34","Track118.wav",0,1,1.57604506781576,1.89981225197318,1.22290274684484,0.579806978470676,1.73942093541203,1.15961395694135,0.191175266854709,0.131432995962613,0.256891764836016,0.125458768873403,7.77182571451044,91.2095215719185,0.767979571590772,0.860083053867512,0.660526215241655,0.0447319628506664,1.39190625,0.04306640625,11.06806640625,11.025,2.609375,4.52197265625,0.21533203125,-4.306640625,0.561897914616142,"Chair"
"35","Track119.wav",0,1,1.80523505363762,2.07525775353693,1.28698845750262,0.64253235396992,1.98723329835607,1.34470094438615,0.197198373602314,0.143416998983501,0.256955456512107,0.113538457528605,7.41835143290643,87.0946892747912,0.788869945040932,0.858144549203227,0.676964443367125,0.0503149753750124,1.13178515625,0.04306640625,4.43583984375,4.3927734375,3.54901960784314,3.40224609375,0.04306640625,-3.3591796875,0.561897914616142,"Chair"
"36","Track120.wav",0,1,2.04014723303886,2.36125576678805,1.40761729045862,0.608856088560886,2.33684765419083,1.72799156562994,0.285470326061459,0.237891938384549,0.338996012197983,0.101104073813433,5.22892941182109,38.5834055696557,0.826248408221819,0.854705851613594,0.706199349393606,0.0756243449558715,1.14909002130682,0.04306640625,4.26357421875,4.2205078125,2.71428571428571,4.26357421875,0.04306640625,-4.2205078125,0.648369832677165,"Chair"
"37","Track121.wav",0,1,1.98242602522767,2.44832246885466,1.26923076923077,0.605554190218727,2.09105431309904,1.48550012288031,0.266359183673469,0.213087346938776,0.319631020408163,0.106543673469388,5.53498946145434,44.62432271991,0.824164740384648,0.854688029237872,0.704403737726697,0.0690717531759798,1.17215523097826,0.04306640625,4.69423828125,4.651171875,2.44444444444444,4.34970703125,0.55986328125,-3.78984375,0.648369832677165,"Chair"
"38","Track54.wav",0,1,1.92363537497595,2.52164973845678,1.28342725409836,0.664959016393443,1.94979508196721,1.28483606557377,0.278038926681784,0.230713151927438,0.331280423280423,0.100567271352986,9.86175720620721,125.735969259741,0.780100629403211,0.855026935808713,0.667007050781075,0.0942264031225562,0.681462545955882,0.04306640625,1.33505859375,1.2919921875,3.06666666666667,0.04306640625,0.04306640625,0,1.34014517716535,"Goodbye"
"39","Track55.wav",0,1,1.75178996792167,2.30589101718579,1.1903091712133,0.670174071187321,1.63899714211484,0.968823070927514,0.278768400015373,0.237249702140743,0.332149582997041,0.0948998808562973,7.81795357348905,73.7292784860377,0.770833889192862,0.854985063290511,0.65905146153803,0.0859322166771145,0.67700390625,0.04306640625,1.67958984375,1.6365234375,4.68421052631579,0.99052734375,0.04306640625,-0.9474609375,0.302482160433071,"Goodbye"
"40","Track56.wav",0,1,1.76437909503191,2.29256355360285,1.14467005076142,0.649111675126903,1.62859560067682,0.979483925549915,0.185090073066264,0.143295540438398,0.232855253212396,0.0895597127739985,9.93271182028482,139.794210657258,0.760562814165098,0.862505038666332,0.655989259439642,0.0663368494380554,0.7062890625,0.04306640625,1.33505859375,1.2919921875,4,0.38759765625,0.38759765625,0,1.25367325910433,"Goodbye"
"41","Track57.wav",0,1,2.13481765648307,2.7801559187479,1.24948524365134,0.577556623198353,2.44989704873027,1.87234042553191,0.0893067339295269,0.0476302580957477,0.142890774287243,0.0952605161914953,7.32052485593334,72.7129682322029,0.808102636969312,0.855983399791706,0.691722442573635,0.107898510921019,0.791759314903846,0.04306640625,1.42119140625,1.378125,3.125,0.55986328125,0.04306640625,-0.516796875,1.34014517716535,"Goodbye"
"42","Track58.wav",0,1,2.38603918921207,2.98228895012996,1.44806127333652,0.484442316898037,3.02249880325515,2.53805648635711,0.042209624590577,0.0180898391102473,0.0663294100709067,0.0482395709606594,11.6150885285595,188.638323918488,0.806154022392002,0.85761453401341,0.691369406256753,0.132162292010302,0.48330078125,0.21533203125,0.73212890625,0.516796875,2,0.73212890625,0.38759765625,-0.34453125,0.648369832677165,"Goodbye"
"43","Track59.wav",0,1,2.15018986450422,2.61639512634734,1.36457806973219,0.64754926730672,2.61243052046488,1.96488125315816,0.0670975056689342,0.0304988662131519,0.115895691609977,0.0853968253968254,9.35578661092543,111.020032254841,0.78244245991109,0.867178453799116,0.678517242572475,0.118512626536468,0.813728412828947,0.04306640625,4.09130859375,4.0482421875,1.68085106382979,1.24892578125,4.09130859375,2.8423828125,1.25367325910433,"Goodbye"
"44","Track60.wav",0,1,1.92225723146768,2.4293439295902,1.17603071948262,0.580234438156831,2.3142683912692,1.73403395311237,0.113971277399849,0.0719818594104308,0.167957671957672,0.0959758125472411,9.33303533879818,129.466072485182,0.780173203282209,0.859918583769523,0.670885436061369,0.0941376157679908,0.763048377403846,0.04306640625,1.42119140625,1.378125,3.125,0.38759765625,0.04306640625,-0.34453125,0.648369832677165,"Goodbye"
"45","Track61.wav",0,1,2.03300961718867,2.63791586419514,1.22350472193075,0.654074851346625,2.1776845050717,1.52360965372508,0.197198373602314,0.149392707274481,0.250979748221128,0.101587040946647,10.4742886408506,151.847703898885,0.779544206518777,0.85735277160486,0.668344386047385,0.0698360684116228,0.744147438226744,0.04306640625,1.50732421875,1.4642578125,4.88235294117647,0.30146484375,0.04306640625,-0.2583984375,0.648369832677165,"Goodbye"
"46","Track62.wav",0,1,1.81873889637673,2.43510273147134,1.0793487826342,0.622763273687298,2.08609562921678,1.46333235552948,0.202655241583813,0.154971655328798,0.262259724402582,0.107288069073783,7.4378908631501,77.3425361068201,0.790966784662425,0.855105453532989,0.676360011128293,0.0772082957342826,0.671444424715909,0.04306640625,1.24892578125,1.205859375,2.85714285714286,0.38759765625,0.04306640625,-0.34453125,0.648369832677165,"Goodbye"
"47","Track63.wav",0,1,1.86991068293994,2.55727290844401,1.00040420371867,0.546887631366209,2.16087308003234,1.61398544866613,0.0719818594104308,0.0359909297052154,0.125968253968254,0.0899773242630386,6.88662132083413,62.9020407561259,0.796725332251116,0.858505316465865,0.683992933500616,0.0765796157519085,0.75904541015625,0.04306640625,1.24892578125,1.205859375,2.14285714285714,1.24892578125,0.04306640625,-1.205859375,0.907785586860236,"Goodbye"
"48","Track64.wav",0,1,1.99451415654244,2.55865577530477,1.16244144392395,0.628961146321301,2.48401763571232,1.85505648939102,0.196182509039652,0.15456803742518,0.243741905170477,0.0891738677452963,9.07694344884537,110.629122005781,0.794467751440917,0.85461062379904,0.678960580647143,0.0972048925727767,0.606674592391304,0.04306640625,1.33505859375,1.2919921875,3.53333333333333,0.30146484375,0.04306640625,-0.2583984375,0.648369832677165,"Goodbye"
"49","Track65.wav",0,1,1.70944621647491,2.19158084078117,1.07151664611591,0.61035758323058,1.57845252774353,0.968094944512947,0.36942394466204,0.327714789619552,0.417091550424884,0.0893767608053322,7.52057688147292,69.2926882642244,0.772307062084177,0.856263354587665,0.661298235751941,0.0721546499931236,0.569996553308823,0.04306640625,1.50732421875,1.4642578125,4.47058823529412,0.04306640625,0.04306640625,0,0.302482160433071,"Goodbye"
"50","Track66.wav",0,1,1.76589462800531,2.09892299347722,1.12589158345221,0.666904422253923,1.86733238231098,1.20042796005706,0.239946645324797,0.197955982392957,0.287935974389756,0.0899799919967987,7.38024174110571,67.9996498930389,0.770725865734159,0.858611418846984,0.661754029120076,0.0460988901270881,0.57216796875,0.04306640625,1.33505859375,1.2919921875,4.8,0.04306640625,0.04306640625,0,0.302482160433071,"Goodbye"
"51","Track67.wav",0,1,1.7277339928984,2.18892362379191,1.05971983288277,0.63393954288523,1.7206930449742,1.08675350208897,0.23084462585034,0.189410975056689,0.278197369614512,0.0887863945578231,7.6313826332972,74.7966276848277,0.777570107598645,0.85489855305442,0.664743559884451,0.0598669778875025,0.63720703125,0.04306640625,3.14384765625,3.10078125,3.61111111111111,0.04306640625,0.04306640625,0,0.302482160433071,"Goodbye"
"52","Track68.wav",0,1,1.73511066790818,2.38826185699015,1.1351150705271,0.608389012620638,1.81904231625835,1.21065330363771,0.17922681267629,0.137407223051822,0.227020629389967,0.089613406338145,6.38737893003884,53.2214798107294,0.780253461607448,0.857830247018072,0.669325019707423,0.0642627626485137,0.75427734375,0.04306640625,1.50732421875,1.4642578125,3.70588235294118,0.30146484375,0.04306640625,-0.2583984375,0.216010242372047,"Goodbye"
"53","Track69.wav",0,1,1.58027556434139,2.22298850391708,1.14532293986637,0.639012620638456,1.43522642910171,0.796213808463252,0.232994856479177,0.191175266854709,0.280788673192854,0.089613406338145,7.78257711491611,75.5281195163183,0.753636616812923,0.859289176998766,0.647591788217312,0.0473398107317307,0.64408203125,0.04306640625,1.50732421875,1.4642578125,4.58823529411765,0.04306640625,0.04306640625,0,0.302482160433071,"Goodbye"
"54","Track70.wav",0,1,1.5488583802341,2.11502123302148,1.15804303278689,0.642418032786885,1.4468493852459,0.804431352459016,0.313533257747543,0.266207482993197,0.354943310657596,0.0887358276643991,10.4379632968441,143.02476371147,0.754839027334786,0.854813732054606,0.645246766056517,0.0535048264700621,0.734131994912791,0.04306640625,1.50732421875,1.4642578125,3.17647058823529,0.04306640625,0.04306640625,0,0.302482160433071,"Goodbye"
"55","Track71.wav",0,1,1.48071290461726,2.10565771309738,1.00224971878515,0.584645669291339,1.40335583052119,0.818710161229846,0.299783137497423,0.258636432350718,0.358564144849859,0.0999277124991411,8.24949491430915,86.4929685405565,0.764921245309684,0.856310762764704,0.655010295026063,0.0688291264049519,0.681232244318182,0.04306640625,1.59345703125,1.550390625,5.11111111111111,0.38759765625,0.04306640625,-0.34453125,0.302482160433071,"Goodbye"
"56","Track32.wav",0,1,1.44421326349535,2.32654221638166,0.622336517266716,0.408155767817781,1.20931300514328,0.801157237325496,0.271040384407731,0.223902926249865,0.312285660295864,0.0883827340459994,7.81293934747772,75.481603685654,0.771058236183552,0.856418654982031,0.660348657545135,0.0587348930093924,0.455702670784884,0.04306640625,0.73212890625,0.6890625,4.25,0.73212890625,0.04306640625,-0.6890625,0.475425996555118,"Hello"
"57","Track33.wav",0,1,1.55755333700821,2.49358627403546,0.634572640937563,0.437866235603152,1.55031319458476,1.11244695898161,0.499937011841774,0.464647340417648,0.546989907073941,0.0823425666562921,7.69741197556988,75.3899995821588,0.784831144481209,0.855304609256292,0.671269695362669,0.0699391469218406,0.4543505859375,0.04306640625,0.64599609375,0.6029296875,4.57142857142857,0.04306640625,0.04306640625,0,0.561897914616142,"Hello"
"58","Track34.wav",0,1,1.33019657616215,2.09698785472222,0.61902813764262,0.421019137233511,1.30005909359516,0.879039956361653,0.294117647058824,0.252941176470588,0.341176470588235,0.0882352941176471,6.83780443726751,58.0379732317895,0.773480317880589,0.856321743959663,0.66234801472598,0.0501042379097819,0.44912109375,0.04306640625,0.64599609375,0.6029296875,4.85714285714286,0.55986328125,0.04306640625,-0.516796875,0.475425996555118,"Hello"
"59","Track35.wav",0,1,1.35543906070413,2.12641545978901,0.633894066833371,0.43134803364401,1.24653330302341,0.815185269379404,0.272553959855547,0.225153271185017,0.314029562442261,0.0888762912572437,7.15925586890556,63.6475668879059,0.764375892618253,0.854625190448936,0.65325489280345,0.0479733984372539,0.4552734375,0.04306640625,0.73212890625,0.6890625,4.5,0.04306640625,0.04306640625,0,0.475425996555118,"Hello"
"60","Track36.wav",0,1,1.21572207080252,2.03689571447463,0.598463468171841,0.407024145500157,1.01411100658514,0.60708686108498,0.0956514014540524,0.065760338499661,0.1374988895902,0.0717385510905393,7.24834716814235,62.2804811011997,0.734654734584633,0.854296346595913,0.627612855765043,0.0399197800215978,0.45158203125,0.04306640625,0.73212890625,0.6890625,3.25,0.47373046875,0.30146484375,-0.172265625,0.648369832677165,"Hello"
"61","Track37.wav",0,1,1.33171446187514,2.14065862453885,0.626136746379252,0.431626810373863,1.21151902997642,0.77989221960256,0.201715880491391,0.142387680346864,0.249178440607012,0.106790760260148,7.90611346297591,82.0364018417869,0.751474539731012,0.856889764540072,0.643930841407965,0.0408866655718524,0.460027521306818,0.04306640625,0.64599609375,0.6029296875,3.71428571428571,0.04306640625,0.04306640625,0,0.648369832677165,"Hello"
"62","Track38.wav",0,1,1.34089308629518,2.12423283661321,0.627867935086737,0.460128707330722,1.16955791829882,0.709429210968103,0.19675466516882,0.16098108968358,0.238490503234933,0.0775094135513533,7.64126018671927,76.9121612384901,0.758823022861988,0.854210807420938,0.648194827048535,0.0487566280600017,0.486981670673077,0.04306640625,0.73212890625,0.6890625,3.75,0.55986328125,0.04306640625,-0.516796875,0.648369832677165,"Hello"
"63","Track39.wav",0,1,1.55600059923035,2.21663940574435,0.751623798389192,0.492985190958691,1.63613925694986,1.14315406599117,0.302493370229448,0.243180944694262,0.349943310657596,0.106762365963334,7.1814939660283,68.472266573632,0.78151747149803,0.85456244362889,0.667855480182028,0.0673646565536313,0.47373046875,0.04306640625,0.64599609375,0.6029296875,4.28571428571429,0.21533203125,0.04306640625,-0.172265625,0.648369832677165,"Hello"
"64","Track40.wav",0,1,1.23444474065841,2.0919178854039,0.592814371257485,0.393989798181415,1.02095808383234,0.62696828565092,0.0884769735232222,0.0530861841139333,0.129766227834059,0.0766800437201259,8.53409515292778,92.9868017936706,0.747276223119893,0.854066173894301,0.638223344722191,0.0455150789252141,0.5225390625,0.04306640625,0.64599609375,0.6029296875,2.42857142857143,0.64599609375,0.04306640625,-0.6029296875,0.648369832677165,"Hello"
